time [s];GER pos. energy aFRR [MWh];GER neg. energy aFRR [MWh];GER pos. aFRR costs [EUR];GER neg. aFRR costs [EUR];GER pos. energy mFRR [MWh];GER neg. energy mFRR [MWh];GER pos. mFRR costs [EUR];GER neg. mFRR costs [EUR];GER AEP [EUR/MWh];Solar AEP costs [EUR];Solar Marktprämie [EUR];Wind offshore AEP costs [EUR];Wind offshore Marktprämie [EUR];Wind onshore AEP costs [EUR];Wind onshore Marktprämie [EUR];Aluminium AEP costs [EUR];Steel AEP costs [EUR];Cement AEP costs [EUR];Paper AEP costs [EUR];Chlorine AEP costs [EUR];Gas AEP costs [EUR];
840;28.813487663149196;-105.79091109318487;1701.3912457891665;361.80060356004634;0.0;0.0;0.0;0.0;-20.692908116042815;0.0;0.0;1.0579753421188347e-06;4416.090266266932;1.9043532102583902e-05;13647.202366625424;0.0;0.0;-335.6594148526412;-145.02555736186332;-527.3372239696133;-611.7239448407807
1740;19.07327336276621;-73.29450557472364;1104.5053738593806;14.934192785343669;0.0;32.758397309674486;0.0;0.0;-45.924598117260466;0.0;0.0;-2.681700295579315e-06;4002.0735194009985;8.045125276696159e-06;13466.05811764351;0.0;0.0;0.0;0.0;0.0;0.0
2640;13.301587231028916;-35.41030488202694;598.5745282017567;-335.76201504813605;0.0;0.0;0.0;0.0;-11.88727981886172;0.0;0.0;-14.077556888841173;3993.2528284215;1.0760406451513385e-05;13960.406799158493;0.0;0.0;-215.4249154062796;-92.07021182068698;-307.5903919515157;-38.34696166287188
3540;0.7532365052619735;-19.369663688460395;32.19975074861677;-208.7178054162583;0.0;0.0;0.0;0.0;9.481843800133221;-0.0;0.0;-4.728851919767136e-07;3808.0183173525;-7.093342392732712e-07;14152.009531024252;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
4440;1.2120475326452553;-15.947008095806751;54.92269900884621;-76.99848083391113;0.0;0.0;0.0;0.0;1.4981907640971928;-0.0;0.0;9.432977049913695e-08;3606.4025229645;5.974206882664304e-07;14448.618739717245;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
5340;0.06235637939068746;-54.78935523657007;2.872644799654145;-179.52778113301966;0.0;0.0;0.0;0.0;3.2279339269887797;-0.0;0.0;-3.817585094552106e-07;3612.703016164498;3.6267069248478186e-06;14935.466960234498;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
6240;0.00038343337582563247;-69.88480937742509;0.01766407709752042;-275.5672998093587;0.0;0.0;0.0;0.0;3.942933379074635;-0.0;0.0;-0.0;3617.743411223999;-2.4989229672301913e-06;15319.354282091255;-0.0;-0.0;73.81955708140593;32.179919211910374;103.80709400204032;8.747325350948998
7140;2.3577555714947587e-06;-49.999125437709296;0.0001086175038944213;-308.76123277102624;0.0;0.0;0.0;0.0;6.175330788497663;-0.0;0.0;-1.450334590017512e-07;3618.9195032880016;1.3363884917906198e-06;15394.44982374431;-0.0;-0.0;91.32004231769932;43.07568048151653;117.12516631478894;21.122662026040956
8040;8.53704599115796;-43.3691987299387;411.0048790356545;-111.21430356411325;0.0;0.0;0.0;0.0;-8.606719708649136;0.0;0.0;-4.3960288115363035e-07;3263.8236855570008;-9.75267009781826e-06;15458.999262420486;0.0;0.0;0.0;0.0;0.0;0.0
8940;11.048737002284092;-29.264932486021337;496.3374781115261;6.529047183615254;0.0;0.0;0.0;0.0;-27.605463816200384;0.0;0.0;-9.9345135203855e-08;3024.4049294048996;-8.344957926216917e-06;15581.597734773643;0.0;0.0;-511.0031116722354;-233.42267941229764;-678.279274928105;-720.8611100359071
9840;0.39603320311874113;-49.771935102204445;14.970055077888409;-184.39366406203527;0.0;0.0;0.0;0.0;3.4313015553703554;-0.0;0.0;-8.515432867417715e-08;3010.2918237045005;2.4390662032523938e-06;15406.132364578358;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
10740;1.7196950108405518;-39.79612520473452;71.29324956500949;-176.9732832630176;0.0;0.0;0.0;0.0;2.775471155249087;-0.0;0.0;-1.062323188726432e-07;3138.9058995525015;2.6558166674247587e-06;15598.235125941246;-0.0;-0.0;70.9078934318049;32.51317947450767;93.31752897084739;-0.0
11640;52.37304575457901;-34.83549618553786;2820.582562518546;94.2901681091629;0.0;0.0;0.0;0.0;70.23;-0.0;0.0;-7.023005571227258e-06;3389.6655438975013;-5.091669058856496e-05;16065.309397505274;-0.0;-0.0;1275.5902643157021;568.1264761428205;1791.0228137488116;1674.7826241669247
12540;7.861238939432589;-32.95521541225077;354.95358033832565;-136.42953749945488;0.0;0.0;0.0;0.0;-8.708226975329167;0.0;0.0;-5.413246857140333e-07;3411.0872217765013;6.225241270701321e-06;16084.401484856746;0.0;0.0;0.0;0.0;0.0;0.0
13440;0.05369483923443377;-91.78867984455829;2.4501375974002695;-49.93278530083833;0.0;0.0;0.0;0.0;0.5176067527637619;-0.0;0.0;-6.792999372141157e-09;3404.786728077001;1.426530485970252e-07;16376.237672962765;-0.0;-0.0;1.9631010052059599;0.872500378527539;2.5501907523020733;1.6180066392368653
14340;0.5113318226801711;-99.19294216894808;27.170658788851902;-15.433606286162519;0.0;0.0;0.0;0.0;-0.11893859921321474;-0.0;0.0;3.3292945684954214e-09;3392.1857411774995;5.104920693451829e-08;16578.750166996495;-0.0;-0.0;0.8769807825460342;0.36968822198562185;1.2685612365776004;0.2888082663110614
15240;4.0222102188719235;-18.517590833146535;188.79887602378875;-305.40482953240326;0.0;0.0;0.0;0.0;8.044352653547055;-0.0;0.0;2.107587147774942e-07;3239.7137967465;6.322742274903006e-07;17291.294131728257;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
16140;42.33069703827875;-0.2471427657572925;2145.937475840474;-4.374426953904077;0.0;0.0;0.0;0.0;50.88835973830537;-0.0;0.0;-6.368870285192562e-06;3296.418239043001;-3.311813475092423e-05;17595.40380354599;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
17040;2.4258467345391383;-17.06480067663754;110.56810429616303;-119.06277840592408;0.0;0.0;0.0;0.0;0.5802787646822388;-0.0;0.0;8.751005103029941e-09;3237.1935989670005;-3.500363838059582e-09;17862.0111628345;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
17940;0.014917922363876134;-56.085481600009786;0.6799466645300991;-107.49278603551342;0.0;0.0;0.0;0.0;1.9049717421258463;-0.0;0.0;3.599679664977189e-08;3222.0724147875007;-1.763844672786037e-06;17950.65299477024;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
18840;1.8820664606407351;-22.90021261125833;83.45232590831777;-296.6040995671593;0.0;0.0;0.0;0.0;10.14132131974819;-0.0;0.0;-5.518590386255025e-07;3062.0398780169994;6.898240492386856e-06;18479.094689391262;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
19740;0.14888403208394801;-40.54515031046673;6.608863871769331;-196.13619249312788;0.0;0.0;0.0;0.0;4.691704112337237;-0.0;0.0;5.315504634096054e-07;3049.1028643806003;-4.948103110451434e-06;18566.281887752444;-0.0;-0.0;-0.0;-0.0;-0.0;-0.0
20640;0.0009155000908773785;-74.37651188527556;0.04063844450282974;78.34763908146822;0.0;0.0;0.0;0.0;-1.0539515827208301;0.0;0.0;-5.5797052359197586e-08;3049.354884041999;6.042700580805992e-07;18801.61458939986;0.0;0.0;0.0;0.0;0.0;0.0
21540;5.233279568012845;-94.83848247727072;278.35258623633877;-33.59756737632088;0.0;0.0;0.0;0.0;-2.731482223279807;0.0;0.0;2.3836828176651697e-08;2844.7988593608;3.445521369597661e-07;18933.168161539845;0.0;0.0;-26.051552273546307;-11.056942336693634;-40.85510696477651;-31.92884133031803
